payment_id,order_id,payment_method,payment_status,payment_date
2118,2118,Credit Card,Refunded,18-01-2024
2119,2119,COD,Refunded,18-11-2024
2120,2120,Debit Card,Failed,14-02-2025
2121,2121,Debit Card,Paid,06-10-2025
2122,2122,UPI,Paid,04-03-2024
2123,2123,Net Banking,Refunded,13-03-2024
2124,2124,Net Banking,Refunded,24-10-2024
2125,2125,Credit Card,Failed,09-06-2025
2126,2126,Credit Card,Failed,11-08-2024
2127,2127,Debit Card,Paid,21-10-2025
2128,2128,COD,Failed,25-04-2025
2129,2129,COD,Refunded,22-10-2025
2130,2130,UPI,Failed,15-06-2024
2131,2131,Credit Card,Failed,22-06-2025
2132,2132,UPI,Refunded,31-03-2024
2133,2133,UPI,Paid,21-12-2024
2134,2134,UPI,Refunded,23-02-2024
2135,2135,Net Banking,Paid,06-02-2024
2136,2136,Debit Card,Failed,09-06-2024
2137,2137,Debit Card,Failed,13-10-2024
2138,2138,UPI,Paid,03-06-2024
2139,2139,Net Banking,Failed,24-06-2025
2140,2140,COD,Refunded,11-05-2024
2141,2141,UPI,Refunded,23-02-2024
2142,2142,Net Banking,Failed,06-02-2025
2143,2143,COD,Failed,12-01-2024
2144,2144,UPI,Paid,13-10-2025
2145,2145,UPI,Refunded,23-12-2024
2146,2146,Credit Card,Refunded,13-10-2024
2147,2147,UPI,Refunded,12-12-2024
2148,2148,Credit Card,Refunded,26-08-2025
2149,2149,Net Banking,Refunded,26-04-2025
2150,2150,Debit Card,Failed,06-09-2025
2151,2151,COD,Paid,20-05-2025
2152,2152,Net Banking,Paid,23-07-2024
2153,2153,Debit Card,Refunded,16-09-2024
2154,2154,Credit Card,Paid,11-05-2024
2155,2155,Debit Card,Refunded,19-02-2024
2156,2156,Credit Card,Paid,14-04-2024
2157,2157,Net Banking,Failed,15-03-2025
2158,2158,Net Banking,Refunded,22-03-2025
2159,2159,UPI,Refunded,09-08-2025
2160,2160,Credit Card,Failed,08-06-2025
2161,2161,Debit Card,Refunded,02-09-2024
2162,2162,Debit Card,Failed,02-09-2024
2163,2163,Credit Card,Refunded,17-04-2025
2164,2164,Net Banking,Failed,01-04-2025
2165,2165,UPI,Refunded,22-04-2025
2166,2166,Credit Card,Refunded,22-04-2024
2167,2167,Debit Card,Failed,07-12-2024
2168,2168,Debit Card,Paid,07-12-2025
2169,2169,Credit Card,Refunded,11-01-2025
2170,2170,Credit Card,Paid,26-06-2024
2171,2171,Net Banking,Paid,10-09-2024
2172,2172,Net Banking,Failed,20-03-2024
2173,2173,COD,Paid,29-07-2025
2174,2174,Debit Card,Failed,04-07-2024
2175,2175,Credit Card,Paid,30-12-2025
2176,2176,UPI,Paid,19-04-2025
2177,2177,Debit Card,Paid,19-10-2024
2178,2178,COD,Paid,23-02-2024
2179,2179,UPI,Paid,04-01-2024
2180,2180,Net Banking,Paid,17-03-2025
2181,2181,COD,Failed,26-06-2025
2182,2182,Credit Card,Failed,05-04-2025
2183,2183,UPI,Failed,14-09-2025
2184,2184,Debit Card,Refunded,24-06-2024
2185,2185,UPI,Paid,15-05-2024
2186,2186,COD,Failed,31-03-2025
2187,2187,COD,Failed,27-09-2024
2188,2188,Net Banking,Failed,07-06-2024
2189,2189,Debit Card,Paid,17-08-2024
2190,2190,Credit Card,Failed,01-05-2024
2191,2191,Net Banking,Paid,09-04-2024
2192,2192,COD,Failed,17-03-2024
2193,2193,UPI,Paid,27-06-2024
2194,2194,Credit Card,Paid,05-03-2025
2195,2195,Credit Card,Failed,28-03-2024
2196,2196,UPI,Refunded,29-09-2025
2197,2197,COD,Refunded,18-03-2025
2198,2198,Debit Card,Refunded,27-07-2024
2199,2199,Credit Card,Refunded,17-03-2024
2200,2200,UPI,Paid,11-05-2024
2201,2201,COD,Paid,14-11-2024
2202,2202,UPI,Refunded,03-05-2024
2203,2203,UPI,Paid,14-03-2024
2204,2204,Debit Card,Refunded,18-06-2024
2205,2205,COD,Failed,18-05-2025
2206,2206,Debit Card,Refunded,04-02-2024
2207,2207,Net Banking,Paid,20-07-2024
2208,2208,COD,Failed,16-03-2025
2209,2209,UPI,Failed,25-04-2025
2210,2210,COD,Paid,24-12-2024
2211,2211,UPI,Refunded,13-06-2025
2212,2212,UPI,Failed,16-02-2025
2213,2213,Debit Card,Refunded,29-05-2024
2214,2214,Debit Card,Paid,21-10-2025
2215,2215,Debit Card,Failed,12-05-2025
2216,2216,Net Banking,Refunded,13-03-2024
2217,2217,Credit Card,Failed,07-06-2024
2218,2218,UPI,Paid,23-06-2025
2219,2219,COD,Failed,28-07-2024
2220,2220,Credit Card,Paid,01-04-2024
2221,2221,COD,Refunded,24-11-2024
2222,2222,Net Banking,Refunded,28-02-2024
2223,2223,Debit Card,Paid,03-04-2025
2224,2224,UPI,Paid,12-05-2024
2225,2225,UPI,Failed,23-06-2024
2226,2226,Credit Card,Refunded,02-05-2025
2227,2227,Debit Card,Paid,06-10-2024
2228,2228,COD,Failed,07-05-2025
2229,2229,UPI,Failed,29-05-2025
2230,2230,UPI,Paid,04-07-2025
2231,2231,UPI,Paid,10-07-2024
2232,2232,Net Banking,Paid,26-02-2025
2233,2233,COD,Failed,19-01-2025
2234,2234,Net Banking,Paid,23-07-2024
2235,2235,Net Banking,Refunded,08-06-2024
2236,2236,Debit Card,Refunded,30-01-2025
2237,2237,COD,Paid,22-12-2025
2238,2238,Credit Card,Failed,11-03-2025
2239,2239,UPI,Refunded,15-09-2024
2240,2240,UPI,Failed,23-08-2025
2241,2241,UPI,Paid,15-09-2024
2242,2242,Credit Card,Paid,26-11-2024
2243,2243,Net Banking,Refunded,13-09-2024
2244,2244,Debit Card,Paid,18-03-2025
2245,2245,Debit Card,Failed,23-12-2024
2246,2246,Credit Card,Failed,10-09-2024
2247,2247,COD,Failed,15-06-2024
2248,2248,Credit Card,Failed,26-06-2025
2249,2249,Net Banking,Failed,15-01-2025
2250,2250,Debit Card,Paid,04-03-2025
2251,2251,COD,Failed,31-10-2024
2252,2252,COD,Failed,06-02-2024
2253,2253,COD,Paid,26-04-2025
2254,2254,Net Banking,Paid,28-12-2024
2255,2255,Net Banking,Failed,04-06-2024
2256,2256,Net Banking,Refunded,01-10-2025
2257,2257,Net Banking,Paid,21-02-2024
2258,2258,Debit Card,Refunded,18-12-2024
2259,2259,Debit Card,Refunded,19-07-2024
2260,2260,Net Banking,Paid,03-08-2024
2261,2261,UPI,Failed,17-12-2025
2262,2262,COD,Refunded,26-11-2025
2263,2263,Credit Card,Refunded,18-05-2025
2264,2264,Debit Card,Refunded,05-02-2025
2265,2265,Debit Card,Failed,21-07-2024
2266,2266,Net Banking,Failed,12-05-2025
2267,2267,Debit Card,Refunded,27-04-2024
2268,2268,Net Banking,Refunded,11-08-2025
2269,2269,Net Banking,Paid,14-05-2024
2270,2270,Credit Card,Failed,12-08-2025
2271,2271,Net Banking,Paid,01-10-2025
2272,2272,COD,Failed,13-12-2024
2273,2273,UPI,Paid,30-04-2024
2274,2274,Credit Card,Paid,10-04-2025
2275,2275,COD,Paid,18-10-2025
2276,2276,UPI,Paid,06-06-2025
2277,2277,Net Banking,Paid,20-01-2024
2278,2278,Credit Card,Failed,30-09-2024
2279,2279,UPI,Paid,05-03-2024
2280,2280,UPI,Paid,01-02-2025
2281,2281,Debit Card,Failed,20-11-2024
2282,2282,Debit Card,Paid,02-07-2024
2283,2283,COD,Failed,15-08-2024
2284,2284,Credit Card,Refunded,06-11-2024
2285,2285,Debit Card,Paid,09-11-2024
2286,2286,COD,Paid,13-08-2025
2287,2287,Credit Card,Paid,23-06-2024
2288,2288,Debit Card,Failed,05-02-2024
2289,2289,Debit Card,Failed,02-12-2024
2290,2290,Credit Card,Refunded,14-06-2025
2291,2291,Net Banking,Paid,21-09-2024
2292,2292,Credit Card,Refunded,04-06-2025
2293,2293,Debit Card,Failed,26-10-2025
2294,2294,Debit Card,Paid,02-03-2024
2295,2295,Debit Card,Failed,16-05-2024
2296,2296,Net Banking,Refunded,04-09-2025
2297,2297,Credit Card,Refunded,25-09-2024
2298,2298,Debit Card,Paid,16-08-2025
2299,2299,Debit Card,Paid,12-06-2025
2300,2300,Credit Card,Refunded,18-05-2024
2301,2301,COD,Paid,14-11-2025
2302,2302,UPI,Failed,27-01-2024
2303,2303,COD,Refunded,14-10-2024
2304,2304,Net Banking,Refunded,23-12-2024
2305,2305,Credit Card,Refunded,02-02-2025
2306,2306,Net Banking,Paid,06-08-2025
2307,2307,Net Banking,Refunded,24-04-2025
2308,2308,Credit Card,Refunded,07-02-2024
2309,2309,Credit Card,Refunded,28-06-2025
2310,2310,Net Banking,Refunded,11-06-2024
2311,2311,UPI,Paid,14-07-2025
2312,2312,Credit Card,Failed,31-08-2024
2313,2313,COD,Paid,11-10-2024
2314,2314,COD,Failed,03-10-2025
2315,2315,COD,Paid,20-11-2024
2316,2316,COD,Failed,10-12-2025
2317,2317,COD,Refunded,12-10-2024
2318,2318,Debit Card,Failed,15-04-2024
2319,2319,Debit Card,Refunded,12-03-2024
2320,2320,Debit Card,Refunded,19-09-2024
2321,2321,COD,Failed,08-12-2025
2322,2322,Debit Card,Refunded,13-10-2025
2323,2323,Net Banking,Failed,21-04-2024
2324,2324,Credit Card,Failed,03-10-2025
2325,2325,COD,Failed,23-11-2025
2326,2326,Net Banking,Paid,08-11-2024
2327,2327,Debit Card,Failed,14-03-2025
2328,2328,UPI,Failed,07-10-2024
2329,2329,COD,Refunded,26-10-2025
2330,2330,Credit Card,Refunded,29-02-2024
2331,2331,UPI,Refunded,12-04-2024
2332,2332,Net Banking,Failed,23-01-2025
2333,2333,UPI,Failed,04-10-2025
2334,2334,COD,Refunded,16-06-2024
2335,2335,COD,Refunded,12-06-2024
2336,2336,Net Banking,Failed,18-10-2025
2337,2337,Credit Card,Failed,20-09-2025
2338,2338,COD,Refunded,22-10-2025
2339,2339,Net Banking,Failed,26-03-2024
2340,2340,UPI,Paid,27-08-2024
2341,2341,COD,Paid,21-04-2025
2342,2342,Net Banking,Paid,04-11-2025
2343,2343,Credit Card,Paid,24-09-2024
2344,2344,UPI,Failed,28-09-2025
2345,2345,COD,Failed,18-04-2025
2346,2346,COD,Failed,08-08-2025
2347,2347,Credit Card,Failed,03-01-2024
2348,2348,Credit Card,Failed,11-02-2024
2349,2349,Credit Card,Failed,03-04-2025
2350,2350,Debit Card,Refunded,07-08-2024
2351,2351,Debit Card,Refunded,09-09-2024
2352,2352,Net Banking,Paid,24-12-2024
2353,2353,Credit Card,Paid,20-12-2025
2354,2354,Credit Card,Paid,10-04-2025
2355,2355,Debit Card,Paid,28-07-2024
2356,2356,Debit Card,Refunded,26-10-2025
2357,2357,COD,Paid,11-12-2025
2358,2358,Net Banking,Failed,30-08-2025
2359,2359,Debit Card,Refunded,16-01-2025
2360,2360,UPI,Paid,07-01-2024
2361,2361,Debit Card,Refunded,06-01-2024
2362,2362,Debit Card,Paid,15-05-2025
2363,2363,Net Banking,Paid,28-08-2025
2364,2364,Net Banking,Failed,05-08-2025
2365,2365,UPI,Paid,31-12-2024
2366,2366,Credit Card,Refunded,20-11-2025
2367,2367,COD,Paid,16-06-2024
2368,2368,Debit Card,Failed,28-04-2024
2369,2369,Net Banking,Failed,01-03-2025
2370,2370,COD,Failed,25-08-2024
2371,2371,Debit Card,Refunded,13-10-2024
2372,2372,Debit Card,Failed,22-11-2024
2373,2373,Credit Card,Refunded,16-02-2024
2374,2374,Net Banking,Paid,19-05-2024
2375,2375,Credit Card,Failed,29-06-2024
2376,2376,Credit Card,Paid,04-05-2025
2377,2377,COD,Paid,01-07-2025
2378,2378,Credit Card,Failed,25-05-2024
2379,2379,Net Banking,Refunded,20-02-2025
2380,2380,Credit Card,Refunded,25-02-2025
2381,2381,Credit Card,Refunded,14-01-2024
2382,2382,COD,Failed,19-05-2024
2383,2383,Net Banking,Failed,09-03-2025
2384,2384,COD,Refunded,03-08-2025
2385,2385,UPI,Paid,04-01-2025
2386,2386,Credit Card,Refunded,07-05-2025
2387,2387,COD,Refunded,29-11-2024
2388,2388,UPI,Failed,24-09-2025
2389,2389,UPI,Failed,23-06-2024
2390,2390,Credit Card,Failed,02-09-2024
2391,2391,Net Banking,Failed,16-07-2024
2392,2392,Debit Card,Paid,29-12-2024
2393,2393,Credit Card,Refunded,09-04-2024
2394,2394,COD,Failed,02-08-2025
2395,2395,Net Banking,Failed,10-04-2024
2396,2396,Net Banking,Refunded,16-07-2025
2397,2397,Debit Card,Failed,18-02-2024
2398,2398,Credit Card,Paid,13-03-2025
2399,2399,COD,Paid,22-02-2025
2400,2400,UPI,Paid,28-03-2025
2401,2401,Credit Card,Paid,01-06-2024
2402,2402,COD,Refunded,27-09-2025
2403,2403,Credit Card,Paid,24-01-2025
2404,2404,UPI,Refunded,03-02-2024
2405,2405,Net Banking,Refunded,17-09-2025
2406,2406,COD,Failed,22-05-2024
2407,2407,Net Banking,Failed,18-02-2025
2408,2408,UPI,Paid,24-02-2025
2409,2409,Net Banking,Refunded,20-04-2024
2410,2410,Net Banking,Paid,02-05-2024
2411,2411,UPI,Refunded,06-07-2024
2412,2412,Credit Card,Refunded,01-02-2024
2413,2413,Debit Card,Refunded,22-10-2025
2414,2414,Credit Card,Refunded,11-02-2025
2415,2415,Debit Card,Refunded,01-02-2024
2416,2416,COD,Failed,08-11-2025
2417,2417,COD,Failed,12-10-2024
2418,2418,UPI,Paid,19-11-2025
2419,2419,COD,Paid,09-12-2025
2420,2420,COD,Failed,15-05-2025
2421,2421,Debit Card,Failed,04-06-2025
2422,2422,Credit Card,Refunded,05-06-2025
2423,2423,Debit Card,Paid,31-03-2025
2424,2424,Credit Card,Failed,03-08-2025
2425,2425,UPI,Failed,16-04-2024
2426,2426,Debit Card,Paid,07-04-2025
2427,2427,UPI,Failed,16-04-2024
2428,2428,Credit Card,Failed,24-07-2024
2429,2429,Debit Card,Paid,27-09-2024
2430,2430,COD,Paid,17-06-2025
2431,2431,COD,Failed,29-09-2025
2432,2432,UPI,Paid,18-06-2025
2433,2433,Debit Card,Paid,01-09-2024
2434,2434,Debit Card,Failed,04-12-2025
2435,2435,UPI,Paid,15-02-2025
2436,2436,COD,Failed,07-04-2024
2437,2437,Debit Card,Paid,31-10-2025
2438,2438,Credit Card,Failed,14-12-2024
2439,2439,Debit Card,Refunded,20-05-2025
2440,2440,Credit Card,Paid,08-11-2025
2441,2441,UPI,Refunded,13-10-2025
2442,2442,COD,Refunded,02-03-2025
2443,2443,Net Banking,Failed,30-06-2024
2444,2444,Debit Card,Failed,16-03-2025
2445,2445,Credit Card,Failed,29-06-2025
2446,2446,UPI,Refunded,02-11-2024
2447,2447,COD,Refunded,03-02-2024
2448,2448,UPI,Failed,07-10-2025
2449,2449,UPI,Paid,03-07-2025
2450,2450,UPI,Paid,28-05-2025
2451,2451,Credit Card,Paid,22-04-2024
2452,2452,Debit Card,Failed,17-10-2024
2453,2453,Debit Card,Refunded,21-07-2024
2454,2454,Debit Card,Refunded,05-11-2025
2455,2455,Debit Card,Paid,19-04-2024
2456,2456,UPI,Refunded,13-08-2024
2457,2457,COD,Paid,09-08-2024
2458,2458,Net Banking,Failed,07-08-2025
2459,2459,UPI,Paid,21-04-2024
2460,2460,COD,Refunded,06-02-2024
2461,2461,UPI,Refunded,22-06-2025
2462,2462,Debit Card,Failed,10-11-2025
2463,2463,Net Banking,Failed,08-02-2024
2464,2464,Debit Card,Refunded,20-12-2025
2465,2465,Credit Card,Failed,02-09-2025
2466,2466,UPI,Paid,01-01-2024
2467,2467,Debit Card,Refunded,06-02-2025
2468,2468,UPI,Refunded,16-10-2024
2469,2469,Debit Card,Paid,31-12-2024
2470,2470,Net Banking,Refunded,15-07-2025
2471,2471,Net Banking,Paid,24-11-2025
2472,2472,Net Banking,Paid,02-07-2024
2473,2473,Credit Card,Paid,30-10-2025
2474,2474,UPI,Failed,14-03-2025
2475,2475,Credit Card,Paid,24-01-2024
2476,2476,UPI,Failed,12-03-2025
2477,2477,Debit Card,Failed,09-06-2025
2478,2478,COD,Paid,21-08-2024
2479,2479,UPI,Refunded,13-04-2024
2480,2480,Credit Card,Failed,01-05-2024
2481,2481,COD,Refunded,09-08-2024
2482,2482,UPI,Refunded,12-09-2024
2483,2483,Debit Card,Refunded,05-09-2024
2484,2484,UPI,Paid,09-12-2024
2485,2485,UPI,Failed,18-08-2025
2486,2486,Net Banking,Paid,31-03-2024
2487,2487,UPI,Failed,31-12-2024
2488,2488,Debit Card,Refunded,16-12-2025
2489,2489,Debit Card,Refunded,13-09-2024
2490,2490,Net Banking,Paid,05-09-2024
2491,2491,Debit Card,Refunded,10-07-2024
2492,2492,COD,Refunded,16-10-2025
2493,2493,Credit Card,Refunded,31-03-2024
2494,2494,Net Banking,Refunded,06-11-2024
2495,2495,UPI,Failed,11-04-2024
2496,2496,UPI,Failed,13-03-2025
2497,2497,Credit Card,Paid,07-03-2024
2498,2498,Net Banking,Failed,21-03-2024
2499,2499,Net Banking,Paid,29-05-2024
2500,2500,Net Banking,Failed,05-03-2025
2501,2501,UPI,Failed,03-01-2024
2502,2502,COD,Refunded,20-06-2024
2503,2503,UPI,Failed,18-11-2024
2504,2504,UPI,Failed,24-10-2025
2505,2505,Credit Card,Failed,16-07-2024
2506,2506,COD,Paid,21-01-2025
2507,2507,Credit Card,Paid,03-03-2025
2508,2508,UPI,Refunded,03-10-2025
2509,2509,Net Banking,Paid,19-07-2024
2510,2510,Net Banking,Failed,24-11-2024
2511,2511,COD,Paid,08-07-2024
2512,2512,COD,Paid,10-04-2025
2513,2513,COD,Failed,13-07-2025
2514,2514,Debit Card,Refunded,25-09-2025
2515,2515,Debit Card,Failed,08-05-2025
2516,2516,UPI,Paid,21-03-2024
2517,2517,COD,Failed,09-11-2025
2518,2518,UPI,Paid,11-02-2024
2519,2519,Credit Card,Paid,18-07-2024
2520,2520,Net Banking,Failed,14-12-2024
2521,2521,COD,Failed,04-02-2024
2522,2522,COD,Failed,01-10-2024
2523,2523,Debit Card,Paid,18-06-2025
2524,2524,UPI,Paid,12-03-2025
2525,2525,Credit Card,Paid,23-03-2024
2526,2526,Credit Card,Failed,16-10-2024
2527,2527,COD,Failed,12-12-2025
2528,2528,Credit Card,Refunded,04-07-2024
2529,2529,Debit Card,Refunded,26-03-2024
2530,2530,Net Banking,Refunded,17-01-2025
2531,2531,UPI,Paid,11-07-2025
2532,2532,COD,Paid,22-02-2024
2533,2533,UPI,Refunded,25-04-2025
2534,2534,UPI,Refunded,10-08-2025
2535,2535,Credit Card,Paid,17-02-2025
2536,2536,Net Banking,Refunded,16-11-2025
2537,2537,Credit Card,Failed,14-02-2025
2538,2538,Debit Card,Failed,11-07-2025
2539,2539,COD,Refunded,24-07-2024
2540,2540,UPI,Failed,27-01-2025
2541,2541,UPI,Paid,21-08-2024
2542,2542,Net Banking,Refunded,18-02-2025
2543,2543,Net Banking,Refunded,17-03-2024
2544,2544,Credit Card,Refunded,23-03-2025
2545,2545,Net Banking,Failed,09-07-2024
2546,2546,Net Banking,Paid,03-09-2024
2547,2547,Net Banking,Refunded,25-03-2025
2548,2548,Credit Card,Paid,30-08-2024
2549,2549,Credit Card,Paid,26-11-2024
2550,2550,Debit Card,Paid,09-03-2025
2551,2551,Credit Card,Paid,06-12-2024
2552,2552,UPI,Failed,27-08-2025
2553,2553,UPI,Refunded,24-10-2024
2554,2554,Debit Card,Refunded,08-04-2025
2555,2555,Credit Card,Failed,21-09-2024
2556,2556,Net Banking,Paid,11-12-2025
2557,2557,Net Banking,Failed,29-07-2024
2558,2558,Net Banking,Refunded,05-11-2025
2559,2559,COD,Paid,11-02-2024
2560,2560,Debit Card,Failed,09-12-2025
2561,2561,Debit Card,Paid,28-02-2025
2562,2562,UPI,Failed,28-05-2025
2563,2563,UPI,Refunded,29-06-2024
2564,2564,Net Banking,Paid,30-04-2024
2565,2565,COD,Refunded,16-01-2025
2566,2566,Net Banking,Failed,12-10-2024
2567,2567,Debit Card,Paid,26-08-2024
2568,2568,UPI,Failed,07-04-2024
2569,2569,Credit Card,Refunded,13-02-2025
2570,2570,Net Banking,Paid,02-02-2024
2571,2571,COD,Refunded,11-09-2024
2572,2572,Net Banking,Paid,21-11-2024
2573,2573,Credit Card,Refunded,23-08-2024
2574,2574,Net Banking,Paid,25-02-2025
2575,2575,COD,Refunded,26-08-2024
2576,2576,Debit Card,Failed,11-09-2025
2577,2577,UPI,Failed,16-06-2025
2578,2578,Debit Card,Refunded,22-05-2024
2579,2579,Debit Card,Paid,21-09-2025
2580,2580,COD,Paid,18-03-2024
2581,2581,COD,Failed,28-12-2024
2582,2582,Net Banking,Refunded,16-09-2024
2583,2583,COD,Paid,15-08-2024
2584,2584,UPI,Paid,22-07-2024
2585,2585,Net Banking,Failed,20-09-2024
2586,2586,Debit Card,Failed,20-07-2024
2587,2587,COD,Failed,23-02-2025
2588,2588,UPI,Paid,06-04-2024
2589,2589,UPI,Refunded,30-12-2025
2590,2590,COD,Failed,07-04-2025
2591,2591,Credit Card,Failed,05-11-2024
2592,2592,COD,Refunded,14-12-2025
2593,2593,COD,Refunded,27-05-2024
2594,2594,COD,Refunded,14-01-2024
2595,2595,UPI,Failed,29-05-2024
2596,2596,UPI,Failed,25-12-2024
2597,2597,Net Banking,Failed,06-08-2024
2598,2598,COD,Refunded,27-05-2025
2599,2599,UPI,Refunded,27-04-2025
2600,2600,Debit Card,Failed,01-10-2024
2601,2601,Credit Card,Failed,19-06-2025
2602,2602,Debit Card,Paid,29-09-2024
2603,2603,UPI,Failed,01-12-2024
2604,2604,COD,Paid,09-06-2025
2605,2605,Debit Card,Refunded,15-09-2024
2606,2606,UPI,Failed,19-01-2024
2607,2607,COD,Paid,02-02-2025
2608,2608,UPI,Refunded,17-11-2025
2609,2609,Debit Card,Failed,08-06-2025
2610,2610,UPI,Paid,06-04-2025
2611,2611,Credit Card,Paid,02-02-2025
2612,2612,UPI,Paid,19-09-2024
2613,2613,COD,Refunded,18-12-2025
2614,2614,Debit Card,Refunded,26-09-2025
2615,2615,Debit Card,Paid,21-11-2025
2616,2616,Net Banking,Refunded,08-04-2024
2617,2617,Credit Card,Paid,04-08-2025
2618,2618,Debit Card,Refunded,07-02-2024
2619,2619,UPI,Paid,01-08-2024
2620,2620,Credit Card,Paid,08-09-2024
2621,2621,Debit Card,Failed,01-02-2024
2622,2622,UPI,Failed,26-03-2024
2623,2623,COD,Failed,17-11-2024
2624,2624,Debit Card,Refunded,24-12-2024
2625,2625,UPI,Failed,11-11-2024
2626,2626,Net Banking,Failed,07-05-2024
2627,2627,Debit Card,Refunded,14-10-2024
2628,2628,COD,Failed,14-06-2024
2629,2629,Debit Card,Paid,18-07-2024
2630,2630,COD,Paid,04-04-2024
2631,2631,Net Banking,Paid,04-11-2025
2632,2632,COD,Refunded,08-06-2024
2633,2633,COD,Failed,26-08-2025
2634,2634,Net Banking,Failed,23-10-2024
2635,2635,Debit Card,Paid,11-05-2025
2636,2636,Net Banking,Refunded,13-03-2025
2637,2637,COD,Failed,10-07-2024
2638,2638,COD,Refunded,24-04-2025
2639,2639,COD,Refunded,04-11-2025
2640,2640,UPI,Failed,03-01-2025
2641,2641,Net Banking,Refunded,14-01-2025
2642,2642,Net Banking,Failed,24-11-2024
2643,2643,Net Banking,Paid,16-07-2024
2644,2644,Credit Card,Refunded,31-07-2025
2645,2645,Credit Card,Paid,25-11-2025
2646,2646,Credit Card,Refunded,24-08-2025
2647,2647,Debit Card,Refunded,04-01-2024
2648,2648,Debit Card,Refunded,05-04-2025
2649,2649,UPI,Paid,10-12-2024
2650,2650,Debit Card,Paid,14-04-2025
2651,2651,Net Banking,Failed,28-09-2025
2652,2652,Debit Card,Paid,24-01-2025
2653,2653,Credit Card,Failed,15-09-2025
2654,2654,Credit Card,Failed,26-02-2025
2655,2655,Net Banking,Failed,10-08-2025
2656,2656,Credit Card,Refunded,13-12-2025
2657,2657,Debit Card,Refunded,05-08-2024
2658,2658,COD,Failed,31-03-2025
2659,2659,Net Banking,Failed,11-08-2025
2660,2660,COD,Paid,11-05-2024
2661,2661,COD,Paid,24-12-2025
2662,2662,Credit Card,Refunded,15-02-2024
2663,2663,Credit Card,Paid,19-06-2025
2664,2664,COD,Refunded,05-08-2024
2665,2665,UPI,Refunded,09-10-2025
2666,2666,Debit Card,Refunded,11-03-2024
2667,2667,COD,Refunded,24-11-2025
2668,2668,Debit Card,Refunded,14-06-2024
2669,2669,COD,Failed,30-06-2025
2670,2670,Net Banking,Failed,14-10-2024
2671,2671,UPI,Failed,17-06-2025
2672,2672,Debit Card,Failed,28-12-2025
2673,2673,UPI,Paid,07-11-2024
2674,2674,Credit Card,Refunded,17-03-2024
2675,2675,Debit Card,Paid,23-06-2025
2676,2676,Net Banking,Paid,24-03-2025
2677,2677,Credit Card,Refunded,01-12-2024
2678,2678,Credit Card,Refunded,24-05-2025
2679,2679,COD,Failed,24-12-2024
2680,2680,Credit Card,Refunded,28-08-2024
2681,2681,Credit Card,Paid,13-08-2024
2682,2682,Credit Card,Refunded,26-06-2025
2683,2683,Net Banking,Failed,11-06-2025
2684,2684,UPI,Paid,23-01-2025
2685,2685,Credit Card,Failed,26-07-2024
2686,2686,Net Banking,Failed,30-01-2024
2687,2687,Net Banking,Paid,22-12-2025
2688,2688,COD,Paid,31-01-2024
2689,2689,Net Banking,Failed,01-04-2025
